"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14163551","JK213338","2026-04-06T15:50:00.000","061XX S DR MARTIN LUTHER KING JR DR","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","ALLEY","false","false","0311","003","20","40","02","1179972","1864490","2026","2026-04-14T15:44:12.000","41.783432002","-87.615701737","
,  
(41.783432002, -87.615701737)"
"14159040","JK208080","2026-04-06T15:50:00.000","035XX W POTOMAC AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1422","014","26","23","08B","1152666","1908427","2026","2026-04-14T15:44:12.000","41.904582292","-87.714655027","
,  
(41.904582292, -87.714655027)"
"14159498","JK208617","2026-04-06T15:45:00.000","063XX N ROCKWELL ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","2413","024","50","2","05","1157842","1941953","2026","2026-04-14T15:44:12.000","41.996475687","-87.694724431","
,  
(41.996475687, -87.694724431)"
"14159781","JK208996","2026-04-06T15:45:00.000","040XX N KEDZIE AVE","0810","THEFT","OVER $500","OTHER (SPECIFY)","false","false","1724","017","33","16","06","1154335","1926672","2026","2026-04-14T15:44:12.000","41.954614809","-87.708035521","
,  
(41.954614809, -87.708035521)"
"14163298","JK212412","2026-04-06T15:38:00.000","018XX W FULLERTON AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1931","019","32","7","06","1163748","1915979","2026","2026-04-14T15:44:12.000","41.925078949","-87.673734337","
,  
(41.925078949, -87.673734337)"
"14158962","JK208000","2026-04-06T15:37:00.000","073XX S CRANDON AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0333","003","7","43","07","1192815","1856808","2026","2026-04-14T15:44:12.000","41.762048252","-87.568866038","
,  
(41.762048252, -87.568866038)"
"14158871","JK207938","2026-04-06T15:35:00.000","109XX S DOTY AVE W","0560","ASSAULT","SIMPLE","DEPARTMENT STORE","false","false","0513","005","9","50","08A","1185441","1832670","2026","2026-04-14T15:44:12.000","41.69598756","-87.596649418","
,  
(41.69598756, -87.596649418)"
"14160057","JK209385","2026-04-06T15:35:00.000","020XX W 18TH PL","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","APARTMENT","false","false","1234","012","25","31","11","1163001","1891067","2026","2026-04-14T15:44:12.000","41.85673416","-87.677179149","
,  
(41.85673416, -87.677179149)"
"14168825","JK219942","2026-04-06T15:30:00.000","067XX S MERRILL AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0331","003","5","43","06","1191707","1860613","2026","2026-04-18T15:40:54.000","41.772516417","-87.572803609","
,  
(41.772516417, -87.572803609)"
"14159451","JK208512","2026-04-06T15:30:00.000","016XX N WOLCOTT AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1434","014","32","24","06","1163432","1910913","2026","2026-04-14T15:44:12.000","41.911184175","-87.675038352","
,  
(41.911184175, -87.675038352)"
"14159011","JK207990","2026-04-06T15:30:00.000","061XX S ARTESIAN AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0825","008","16","66","08A","1161091","1863896","2026","2026-04-14T15:44:12.000","41.782213553","-87.684942472","
,  
(41.782213553, -87.684942472)"
"14158898","JK207915","2026-04-06T15:30:00.000","013XX N CLAREMONT AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","1424","014","1","24","08B","1160499","1908800","2026","2026-04-14T15:44:12.000","41.905447207","-87.685871795","
,  
(41.905447207, -87.685871795)"
"14159052","JK207881","2026-04-06T15:30:00.000","039XX W 26TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1031","010","22","30","14","1150567","1886435","2026","2026-04-14T15:44:12.000","41.844275055","-87.722939788","
,  
(41.844275055, -87.722939788)"
"14159018","JK208172","2026-04-06T15:20:00.000","053XX S CALUMET AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0231","002","3","40","08B","1179391","1869631","2026","2026-04-14T15:44:12.000","41.797552677","-87.617674963","
,  
(41.797552677, -87.617674963)"
"14158951","JK208025","2026-04-06T15:20:00.000","005XX E 103RD ST","0860","THEFT","RETAIL THEFT","GAS STATION","false","false","0512","005","9","49","06","1181492","1836780","2026","2026-04-14T15:44:12.000","41.707357722","-87.6109818","
,  
(41.707357722, -87.6109818)"
"14158922","JK207869","2026-04-06T15:18:00.000","027XX S DEARBORN ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0133","001","3","35","15","1176315","1886573","2026","2026-04-14T15:44:12.000","41.844112707","-87.628445336","
,  
(41.844112707, -87.628445336)"
"14162220","JK211316","2026-04-06T15:14:00.000","0000X E OAK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","42","8","06","1176535","1907221","2026","2026-04-14T15:44:12.000","41.900767115","-87.627014461","
,  
(41.900767115, -87.627014461)"
"14196184","JK253087","2026-04-06T15:12:00.000","0000X E OAK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1833","018","42","8","06",,,"2026","2026-05-14T15:42:45.000",,,
"14158953","JK207892","2026-04-06T15:12:00.000","065XX W DIVERSEY AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","2512","025","36","19","06","1132377","1917897","2026","2026-04-16T15:44:10.000","41.930946496","-87.788962647","
,  
(41.930946496, -87.788962647)"
"14158992","JK207877","2026-04-06T15:10:00.000","040XX W GRAND AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","RESTAURANT","false","false","2534","025","36","23","14","1149442","1908989","2026","2026-04-14T15:44:12.000","41.906187671","-87.72648318","
,  
(41.906187671, -87.72648318)"
"14158906","JK207815","2026-04-06T15:05:00.000","0000X W TERMINAL ST","0460","BATTERY","SIMPLE","AIRPORT EXTERIOR - SECURE AREA","false","false","1655","016","41","76","08B","1104700","1933741","2026","2026-04-14T15:44:12.000","41.974861952","-87.890372151","
,  
(41.974861952, -87.890372151)"
"14158862","JK207914","2026-04-06T15:03:00.000","123XX S HALSTED ST","1310","CRIMINAL DAMAGE","TO PROPERTY","ANIMAL HOSPITAL","false","false","0523","005","9","53","14","1173231","1823014","2026","2026-04-14T15:44:12.000","41.669767835","-87.641638337","
,  
(41.669767835, -87.641638337)"
"14178915","JK232408","2026-04-06T15:00:00.000","044XX N WINCHESTER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","APARTMENT","false","false","1912","019","47","4","07","1162620","1929399","2026","2026-04-28T15:47:50.000","41.961927908","-87.677501837","
,  
(41.961927908, -87.677501837)"
"14158854","JK207889","2026-04-06T15:00:00.000","024XX W BELLE PLAINE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1911","019","47","5","14","1159406","1927156","2026","2026-04-14T15:44:12.000","41.955839888","-87.689380327","
,  
(41.955839888, -87.689380327)"
"14159456","JK208507","2026-04-06T15:00:00.000","075XX S NORMAL AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0621","006","6","69","08A","1174168","1854890","2026","2026-04-14T15:44:12.000","41.757219449","-87.63726592","
,  
(41.757219449, -87.63726592)"
"14158801","JK207820","2026-04-06T15:00:00.000","057XX S LAKE SHORE DR","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0331","003","5","41","06","1189729","1867390","2026","2026-04-14T15:44:12.000","41.791160785","-87.579836586","
,  
(41.791160785, -87.579836586)"
"14159161","JK208053","2026-04-06T15:00:00.000","054XX S Blackstone Ave","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","0234","002","5","41","06","1186841","1869253","2026","2026-04-14T15:44:12.000","41.796341968","-87.590367054","
,  
(41.796341968, -87.590367054)"
"14161146","JK209837","2026-04-06T15:00:00.000","025XX W Fitch Ave","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","2411","024","50","2","06","1158060","1947356","2026","2026-04-14T15:44:12.000","42.011297245","-87.693774034","
,  
(42.011297245, -87.693774034)"
"14160199","JK209206","2026-04-06T15:00:00.000","015XX N SHEFFIELD AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1822","018","27","8","06","1169405","1910555","2026","2026-04-14T15:44:12.000","41.91007391","-87.653106106","
,  
(41.91007391, -87.653106106)"
"14159050","JK207928","2026-04-06T15:00:00.000","021XX S ROCKWELL ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","true","false","1023","010","28","30","04A","1159359","1889806","2026","2026-04-14T15:44:12.000","41.85334944","-87.690581928","
,  
(41.85334944, -87.690581928)"
"14159546","JK208642","2026-04-06T15:00:00.000","040XX N RICHMOND ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1724","017","33","16","06","1155999","1926609","2026","2026-04-14T15:44:12.000","41.954408453","-87.701920081","
,  
(41.954408453, -87.701920081)"
"14160488","JK209830","2026-04-06T15:00:00.000","069XX S CRANDON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0331","003","5","43","14","1192525","1859321","2026","2026-04-14T15:44:12.000","41.768951184","-87.56984715","
,  
(41.768951184, -87.56984715)"
"14159083","JK208113","2026-04-06T14:58:00.000","063XX S UNIVERSITY AVE","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","SIDEWALK","false","false","0314","003","20","42","04B","1185016","1863359","2026","2026-04-14T15:44:12.000","41.780211432","-87.597244425","
,  
(41.780211432, -87.597244425)"
"14159893","JK207796","2026-04-06T14:49:00.000","051XX S RICHMOND ST","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON","APARTMENT","false","true","0923","009","14","63","04B","1157580","1870359","2026","2026-04-14T15:44:12.000","41.800020854","-87.697639642","
,  
(41.800020854, -87.697639642)"
"14170855","JK222444","2026-04-06T14:45:00.000","128XX S ESCANABA AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC BUILDING","false","false","0433","004","10","55","08B","1197419","1820493","2026","2026-04-21T15:42:21.000","41.662283069","-87.553198089","
,  
(41.662283069, -87.553198089)"
"14159088","JK207885","2026-04-06T14:45:00.000","011XX N LARAMIE AVE","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","1524","015","37","25","08A","1141489","1907059","2026","2026-04-14T15:44:12.000","41.901042205","-87.755745626","
,  
(41.901042205, -87.755745626)"
"14158818","JK207805","2026-04-06T14:41:00.000","034XX W 63RD ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","POLICE FACILITY / VEHICLE PARKING LOT","true","false","0823","008","14","66","24","1154582","1862632","2026","2026-04-14T15:44:12.000","41.778877155","-87.708840106","
,  
(41.778877155, -87.708840106)"
"14158969","JK207899","2026-04-06T14:36:00.000","059XX W WRIGHTWOOD AVE","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","RESIDENCE","false","false","2514","025","30","19","08B","1136382","1916669","2026","2026-04-14T15:44:12.000","41.927506006","-87.774274257","
,  
(41.927506006, -87.774274257)"
"14158875","JK207980","2026-04-06T14:33:00.000","006XX W FULTON ST","0810","THEFT","OVER $500","SIDEWALK","false","false","1214","012","34","28","06","1172177","1902099","2026","2026-04-14T15:44:12.000","41.886809384","-87.643172863","
,  
(41.886809384, -87.643172863)"
"14159260","JK207792","2026-04-06T14:32:00.000","056XX S TROY ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0824","008","14","63","08B","1156346","1866990","2026","2026-04-14T15:44:12.000","41.790800802","-87.702255814","
,  
(41.790800802, -87.702255814)"
"14161171","JK210002","2026-04-06T14:30:00.000","015XX N KINGSBURY ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1822","018","27","8","06","1169206","1910721","2026","2026-04-14T15:44:12.000","41.910533752","-87.653832316","
,  
(41.910533752, -87.653832316)"
"14159805","JK209066","2026-04-06T14:30:00.000","077XX S COLFAX AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0421","004","7","43","14","1194865","1854118","2026","2026-04-14T15:44:12.000","41.754616453","-87.561441152","
,  
(41.754616453, -87.561441152)"
"14159177","JK207925","2026-04-06T14:28:00.000","014XX E 57th st","2820","OTHER OFFENSE","TELEPHONE THREAT","RESTAURANT","false","false","0235","002","5","41","08A","1187012","1867495","2026","2026-04-14T15:44:12.000","41.791513826","-87.58979575","
,  
(41.791513826, -87.58979575)"
"14158914","JK207831","2026-04-06T14:25:00.000","016XX N ALBANY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1421","014","26","23","06","1155405","1910668","2026","2026-04-14T15:44:12.000","41.910677143","-87.704533512","
,  
(41.910677143, -87.704533512)"
"14158788","JK207808","2026-04-06T14:24:00.000","007XX N KEDZIE AVE","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","LIBRARY","true","false","1221","012","27","23","24","1154906","1904762","2026","2026-04-14T15:44:12.000","41.894480568","-87.706525192","
,  
(41.894480568, -87.706525192)"
"14158798","JK207771","2026-04-06T14:20:00.000","065XX W DIVERSEY AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","2512","025","36","19","06","1132377","1917897","2026","2026-04-16T15:44:10.000","41.930946496","-87.788962647","
,  
(41.930946496, -87.788962647)"
"14158950","JK207999","2026-04-06T14:19:00.000","034XX N CENTRAL AVE","0460","BATTERY","SIMPLE","VEHICLE NON-COMMERCIAL","true","false","1633","016","30","15","08B","1138424","1922130","2026","2026-04-14T15:44:12.000","41.942454783","-87.766637963","
,  
(41.942454783, -87.766637963)"
"14162216","JK210980","2026-04-06T14:15:00.000","031XX W WASHINGTON BLVD","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","1222","012","27","27","06","1155344","1900511","2026","2026-04-14T15:44:12.000","41.882806623","-87.705030858","
,  
(41.882806623, -87.705030858)"
"14159165","JK207809","2026-04-06T14:15:00.000","030XX W BELDEN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE","false","false","1414","014","35","22","06","1155645","1915254","2026","2026-04-14T15:44:12.000","41.923256672","-87.703528115","
,  
(41.923256672, -87.703528115)"
"14160187","JK208462","2026-04-06T14:15:00.000","026XX N ELSTON AVE","0810","THEFT","OVER $500","DEPARTMENT STORE","false","false","1432","014","32","22","06","1160867","1917657","2026","2026-04-14T15:44:12.000","41.929743818","-87.684273777","
,  
(41.929743818, -87.684273777)"
"14158852","JK207825","2026-04-06T14:15:00.000","048XX W FULTON ST","1822","NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS","SIDEWALK","true","false","1532","015","28","25","18","1143903","1901492","2026","2026-04-14T15:44:12.000","41.885720773","-87.747018429","
,  
(41.885720773, -87.747018429)"
"14158770","JK207775","2026-04-06T14:14:00.000","009XX N ST LOUIS AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","RESIDENCE - YARD (FRONT / BACK)","true","false","1121","011","27","23","18","1152876","1905950","2026","2026-04-14T15:44:12.000","41.897781009","-87.713949325","
,  
(41.897781009, -87.713949325)"
"14174123","JK225528","2026-04-06T14:10:00.000","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0112","001","34","32","06","1176364","1900524","2026","2026-04-23T15:41:34.000","41.882394062","-87.627844798","
,  
(41.882394062, -87.627844798)"
"14159304","JK207813","2026-04-06T14:02:00.000","073XX S RIDGELAND AVE","051B","ASSAULT","AGGRAVATED - OTHER FIREARM","APARTMENT","false","true","0324","003","7","43","04A","1189143","1856733","2026","2026-04-14T15:44:12.000","41.761931207","-87.582326542","
,  
(41.761931207, -87.582326542)"
"14183136","JK236535","2026-04-06T14:00:00.000","028XX W Division St","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1211","012","26","24","06","1157038","1907850","2026","2026-05-02T15:42:03.000","41.902911306","-87.698611051","
,  
(41.902911306, -87.698611051)"
"14182324","JK236285","2026-04-06T14:00:00.000","022XX W 35TH ST","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0912","009","12","59","06","1161826","1881431","2026","2026-05-01T15:42:18.000","41.830316519","-87.68176037","
,  
(41.830316519, -87.68176037)"
"14173579","JK225743","2026-04-06T14:00:00.000","032XX W WASHINGTON BLVD","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","1123","011","28","27","04B","1154806","1900499","2026","2026-04-23T15:41:34.000","41.882784485","-87.707006744","
,  
(41.882784485, -87.707006744)"
"14168731","JK219836","2026-04-06T14:00:00.000","046XX S DAMEN AVE","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0924","009","12","61","06","1163737","1873840","2026","2026-04-18T15:40:54.000","41.809445968","-87.67496226","
,  
(41.809445968, -87.67496226)"
"14159638","JK208834","2026-04-06T14:00:00.000","059XX S PULASKI RD","1320","CRIMINAL DAMAGE","TO VEHICLE","GAS STATION","false","false","0822","008","23","65","14","1150715","1865094","2026","2026-04-14T15:44:12.000","41.785709457","-87.722952947","
,  
(41.785709457, -87.722952947)"
"14160442","JK209728","2026-04-06T14:00:00.000","0000X S JEFFERSON ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0121","001","34","28","06","1172337","1900098","2026","2026-04-14T15:44:12.000","41.881314979","-87.642644446","
,  
(41.881314979, -87.642644446)"
"14161202","JK210111","2026-04-06T13:53:00.000","049XX S KEDZIE AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0821","008","14","63","06","1155878","1871677","2026","2026-05-06T15:41:16.000","41.803671998","-87.703846021","
,  
(41.803671998, -87.703846021)"
"14158822","JK207754","2026-04-06T13:50:00.000","044XX S GREENWOOD AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE - GARAGE","true","false","0222","002","4","39","26","1184335","1875693","2026","2026-04-14T15:44:12.000","41.814072886","-87.599354955","
,  
(41.814072886, -87.599354955)"
